OFFICIAL POS.,RACE NUMBER,NAME,OFFICIAL TIME,REAL TIME,REAL AVERAGE,CATEGORY
18671,20229,"RUBIO SANTIAGO, PEDRO",4:25:19,4:24:33,"6,17",M-M45
18672,23442,"AVRAHAMI, SHIRLEY",4:25:19,4:23:55,"6,17",F-W40
18673,22958,"CARDO, ANGEL ALFONSO",4:25:21,4:23:39,"6,17",M-M35
18674,25493,"GARCIA DEL RIO, DAVID",4:25:22,4:24:30,"6,17",M-M45
18675,26336,"FERRET, LAURE",4:25:22,4:24:09,"6,17",F-W55
18676,26733,"ALBERTINI, BELINDA",4:25:24,4:24:05,"6,17",F-W40
18677,27111,"CALATAYUD, SERGI",4:25:24,4:23:49,"6,17",M-SENIOR
18678,26473,"HALL, NICOLA",4:25:24,4:24:01,"6,17",F-W65
18679,26731,"RAMBALDI, ROBERTO",4:25:24,4:24:07,"6,17",M-M45
18680,26732,"GONDONI, MASSIMILIANO",4:25:24,4:24:07,"6,17",M-M50
18681,20207,"GARCIAS MARTINEZ, JOSE FRANCISCO",4:25:25,4:24:23,"6,17",M-M50
18682,26921,"VÉRONIQUE, CHARLIER",4:25:26,4:24:09,"6,17",F-W60
18683,22256,"GERT, EYSACKERS",4:25:26,4:24:58,"6,17",M-M55
18684,12889,"SPEETI, ELIAS",4:25:27,4:24:28,"6,17",M-SENIOR
18685,27012,"WILLIAMS, IVAN",4:25:28,4:24:19,"6,17",M-M45
18686,17904,"BASAGAÑAS ANDREU, JOSE",4:25:28,4:25:20,"6,17",M-M60
18687,23619,"SOMMERECKER, SANDRA",4:25:29,4:24:05,"6,18",F-W40
18688,24605,"MELIS, GIANLUCA",4:25:30,4:25:30,"6,18",M-M50
18689,23614,"HERIN, ANNE",4:25:30,4:24:38,"6,18",F-W45
18690,23615,"GRILLI, DEAN",4:25:31,4:24:39,"6,18",M-M40
18691,9210,"NOGUERA, SERGIO",4:25:31,4:22:53,"6,18",M-SENIOR
18692,20907,"GARRIDO AMAT, INMA",4:25:31,4:23:09,"6,18",F-W35
18693,23129,"DANNY, VERLEYSEN",4:25:32,4:25:19,"6,18",M-M50
18694,1959,"SANCHEZ LLORIA, JOSE ANTONIO",4:25:33,4:25:25,"6,18",M-M60
18695,20849,"MONTAÑANA PEREZ, MAITE",4:25:33,4:23:44,"6,18",F-W50
18696,22234,"ARAGÓ TORMO, ISMAEL",4:25:34,4:24:58,"6,18",M-M40
18697,21605,"PEIRO ANDREU, ALVARO",4:25:34,4:24:59,"6,18",M-M50
18698,16591,"RODRIGUEZ VISQUERT, MARCOS",4:25:34,4:24:15,"6,18",M-M45
18699,11955,"SCHUELKE, ANKE",4:25:34,4:24:21,"6,18",F-W45
18700,1707,"STRAY, SEAN",4:25:35,4:25:05,"6,18",M-M60
18701,17670,"CORDERO RAIMÍNGUEZ, JAVIER",4:25:36,4:24:17,"6,18",M-M50
18702,22363,"ZERJAV, ANJA",4:25:38,4:25:18,"6,18",F-W35
18703,23459,"ARSOVSKA, MARTA",4:25:42,4:24:27,"6,18",F-W35
18704,26508,"TAMAYO CORTADA, ANTONI",4:25:42,4:25:12,"6,18",M-M40
18705,18620,"BERESFORD, EMMA",4:25:44,4:25:06,"6,18",F-W35
18706,21175,"GONZÁLEZ CAÑADAS, ALICIA",4:25:44,4:25:06,"6,18",F-W40
18707,22917,"SMITH, NICK",4:25:45,4:24:04,"6,18",M-M55
18708,22559,"KOSTOVSKI, RADOMIR",4:25:45,4:24:54,"6,18",M-M65
18709,26234,"SENEN MOYA, ALEJANDRO",4:25:45,4:24:23,"6,18",M-M35
18710,22652,"REQUENA MOLTÓ, ANTONIO",4:25:46,4:25:28,"6,18",M-SENIOR
18711,28402,"DANSEN, SANDRA",4:25:46,4:25:38,"6,18",F-W50
18712,19390,"FREWEN, RAYMÓ",4:25:47,4:24:45,"6,18",F-SENIOR
18713,18659,"DUMONT, SERGE",4:25:47,4:24:39,"6,18",M-M50
18714,27596,"DESLOOVER, DRIES",4:25:49,4:25:27,"6,18",M-M50
18715,25033,"MARTÍ CERVERÓ, JOAQUÍN",4:25:49,4:25:35,"6,18",M-M40
18716,25560,"SORRIBES IBAÑEZ, JOSE",4:25:50,4:25:40,"6,18",M-M40
18717,20867,"LOZANO SOTOS, RAFAEL ACACIO",4:25:51,4:24:39,"6,18",M-M55
18718,28371,"BRUNO, PATRIZIA",4:25:51,4:25:44,"6,18",F-W55
18719,25868,"STOISIEK, FRANK HILMAR",4:25:53,4:24:44,"6,18",M-M60
18720,16290,"SANZ CARRIÓN, JOSE",4:25:54,4:24:52,"6,18",M-M55
18721,21465,"FERNANDEZ GOMER, THOMAS",4:25:54,4:25:36,"6,18",M-SENIOR
18722,15565,"KULING, RON",4:25:54,4:25:23,"6,18",M-M55
18723,20227,"MONTAÑES JAREÑO, PEDRO LUIS",4:25:54,4:24:48,"6,18",M-M50
18724,24599,"DISSEGNA, SERGIO",4:25:55,4:24:44,"6,18",M-M50
18725,19639,"TRAGETHON, RAGNHILD",4:25:55,4:24:24,"6,18",F-W50
18726,27805,"GROGNET, MARIE",4:25:55,4:23:51,"6,18",F-SENIOR
18727,23651,"PRAT BLASI, AINA",4:25:57,4:25:11,"6,18",F-UNDER23
18728,27517,"YIN, WEIHAO",4:25:57,4:25:57,"6,18",M-SENIOR
18729,22016,"CINQUE, MARCELLO",4:25:57,4:24:48,"6,18",M-M35
18730,25471,"VISO MURCIA, ANTONIO FRANCISCO",4:25:57,4:25:04,"6,18",M-M50
18731,23235,"SOSA BALTASAR, DIANA",4:25:57,4:23:30,"6,18",F-W45
18732,23650,"BLASI RIBERA, MARIONA",4:25:57,4:25:11,"6,18",F-W45
18733,10051,"MATA ROIG, EDUARDO",4:25:57,4:25:05,"6,18",M-M50
18734,26513,"GUTIERREZ ESCUDERO, ROSA",4:25:57,4:25:27,"6,18",F-W35
18735,25567,"ASTILLERO DELGADO, JAVIER",4:25:58,4:25:06,"6,18",M-M55
18736,28091,"VERZANINI, GIUSEPPINA",4:25:58,4:25:19,"6,18",F-W50
18737,11721,"KUREK, TOMASZ",4:25:58,4:24:53,"6,18",M-M45
18738,2006,"GUTIERREZ SANTOS, PEDRO",4:26:00,4:24:45,"6,18",M-M45
18739,19950,"GONZALEZ GEA, PAULA",4:26:00,4:24:27,"6,18",F-SENIOR
18740,26705,"OMINTO, ROBERTO",4:26:01,4:25:50,"6,18",M-M45
18741,23292,"MOULART, SÉBASTIEN",4:26:01,4:24:39,"6,18",M-M40
18742,28016,"JARLO, SUSANNE",4:26:02,4:24:06,"6,18",F-W40
18743,24174,"HUNTER, BARBARA",4:26:03,4:25:36,"6,18",F-W50
18744,28269,"TOVAR FRANCO, RAQUEL",4:26:04,4:25:54,"6,18",F-SENIOR
18745,24272,"CHARLES-HENRY, TOURNAIRE",4:26:04,4:25:22,"6,18",M-M35
18746,16958,"NADIA, RIOLAND",4:26:04,4:25:50,"6,18",F-W45
18747,26181,"DEPOTTER, SABRINA",4:26:05,4:24:34,"6,18",F-W40
18748,27461,"LISÓN GÓMEZ, INMACULADA",4:26:05,4:24:43,"6,18",F-W35
18749,23571,"HUYGENS, XAVIER",4:26:05,4:25:42,"6,18",M-M40
18750,28313,"MARCELLINO, VIVIANA",4:26:06,4:26:01,"6,18",F-W45
18751,20480,"PASTOR DEVESA, JUAN ANTONIO",4:26:07,4:25:10,"6,18",M-M50
18752,21736,"GÓMEZ ROJAS, ANTONIO",4:26:08,4:25:40,"6,18",M-M35
18753,14206,"HUGOT, THOMAS",4:26:09,4:25:27,"6,18",M-SENIOR
18754,20946,"PEREGRINA LAZARO, FERNANDO",4:26:12,4:25:34,"6,19",M-M40
18755,24325,"PIETER-JAN, VAN DE WEGHE",4:26:12,4:25:01,"6,19",M-SENIOR
18756,27814,"NISHIMURA, JUN",4:26:13,4:26:02,"6,19",M-M50
18757,27241,"ALPEEVA, INNA",4:26:15,4:25:58,"6,19",F-W40
18758,25128,"ANGE, RAYNAUD",4:26:15,4:26:11,"6,19",M-SENIOR
18759,26837,"MARANZA, FEDERICA",4:26:15,4:25:51,"6,19",F-W35
18760,28097,"GUTIÉRREZ FERNÁNDEZ, JOSÉ LUIS",4:26:16,4:22:18,"6,19",M-M55
18761,14789,"GARCIA GAITERO, BORJA",4:26:16,4:25:12,"6,19",M-M35
18762,21379,"ZORIO VIÑA, CANDIDO JOSE",4:26:16,4:24:55,"6,19",M-M50
18763,26525,"DEFLAUX, MARYSE",4:26:17,4:25:33,"6,19",F-W55
18764,25674,"CINDY, VIGNE",4:26:17,4:25:34,"6,19",F-W35
18765,21498,"HIGON GALIANA, JOSE GABRIEL",4:26:18,4:26:01,"6,19",M-SENIOR
18766,27859,"JUDICKAITE, GUODA",4:26:18,4:25:28,"6,19",F-SENIOR
18767,23626,"DA SILVA, PATRICIA",4:26:19,4:24:44,"6,19",F-W45
18768,20472,"GONZÁLEZ FERNÁNDEZ, MARIA DEL CARMEN",4:26:19,4:24:48,"6,19",F-W45
18769,27447,"GAVRIL, ANDREEA",4:26:19,4:24:53,"6,19",F-W40
18770,26162,"MUÑOZ MONTAÑÉS, EUGENIO",4:26:20,4:24:38,"6,19",M-M45
18771,24407,"DIAZ, JAIME",4:26:20,4:26:09,"6,19",M-SENIOR
18772,24340,"HURTADO JAYA, POLO FABIAN",4:26:21,4:26:01,"6,19",M-M40
18773,26159,"PAJARES VILLARROYA, RAMÓN",4:26:22,4:24:40,"6,19",M-M45
18774,9480,"GARCÍA GÓMEZ, ALBERTO JAVIER",4:26:23,4:24:05,"6,19",M-M35
18775,23853,"MORALEDA GISBERT, RAUL",4:26:23,4:24:46,"6,19",M-SENIOR
18776,26238,"CÓZAR SANTIAGO, ANTONIO",4:26:24,4:26:15,"6,19",M-M50
18777,25254,"GÓMEZ VIANA, DAVID",4:26:26,4:26:23,"6,19",M-M45
18778,20986,"GONZÁLEZ TUBÍO, ANDRÉS",4:26:26,4:25:55,"6,19",M-M45
18779,20361,"LLOPIS BARCELO, JOSE RAMON",4:26:26,4:24:49,"6,19",M-M50
18780,25680,"HERRAIZ BLASCO, JUAN JACOBO",4:26:27,4:24:55,"6,19",M-M40
18781,25669,"MARTINEZ QUILEZ, VICTOR",4:26:27,4:24:55,"6,19",M-M35
18782,25034,"MARTINEZ AZNAR, VICENTE",4:26:28,4:24:49,"6,19",M-M50
18783,17205,"BUSTOS LOZANO, ISAAC",4:26:28,4:25:43,"6,19",M-M35
18784,26593,"NAVARRO CRUZ, DIEGO",4:26:29,4:26:11,"6,19",M-M40
18785,20294,"FERNÁNDEZ BRICEÑO, JOSÉ ELISCAIR",4:26:29,4:26:14,"6,19",M-M55
18786,25543,"PAJARES DEL VALLE, ALBERTO",4:26:30,4:25:35,"6,19",M-M45
18787,17589,"MARCO NAVARRO, ALFREDO",4:26:30,4:25:52,"6,19",M-M50
18788,20847,"AGUILAR JIMENEZ, JAVIER",4:26:30,4:25:58,"6,19",M-M55
18789,23793,"CHO, YEONGMAN",4:26:30,4:24:43,"6,19",M-M55
18790,23792,"CHO, SUNBIN",4:26:31,4:24:44,"6,19",F-SENIOR
18791,23748,"VAN BRUGGEN, BORIS",4:26:32,4:25:10,"6,19",M-SENIOR
18792,21868,"WILLIAMS, ANDY",4:26:32,4:25:42,"6,19",M-SENIOR
18793,21756,"BASO CONTRERAS, MICHAEL",4:26:32,4:25:45,"6,19",M-M45
18794,21758,"GARCÍA SÁNCHEZ, INMACULADA",4:26:32,4:25:45,"6,19",F-SENIOR
18795,12210,"LINUESA GARCIA, SANTIAGO",4:26:32,4:24:13,"6,19",M-M50
18796,24309,"MARTINEZ, IVAN",4:26:33,4:25:49,"6,19",M-SENIOR
18797,23155,"MATEU VILA, MARC",4:26:33,4:25:37,"6,19",M-M40
18798,28326,"RYSTEDT, FREDRIK",4:26:35,4:26:26,"6,19",M-M55
18799,27036,"BROGLIA, ANDREA",4:26:37,4:25:52,"6,19",M-SENIOR
18800,2811,"RIBEIRO, FERNANDO",4:26:37,4:25:22,"6,19",M-M55
18801,18393,"RINDONE, ANGELO",4:26:38,4:25:36,"6,19",M-M45
18802,24233,"MÁRQUEZ MIRANDA, ARTURO",4:26:38,4:24:56,"6,19",M-SENIOR
18803,23364,"DI NOTO, ANTONIO",4:26:38,4:25:13,"6,19",M-M55
18804,20827,"LOZANO VALVERDE, EDUARDO",4:26:39,4:26:34,"6,19",M-M60
18805,28370,"BJORNERMARK, THOMAS",4:26:40,4:26:27,"6,19",M-M50
18806,23664,"VON THADDEN, GOETZ",4:26:42,4:24:58,"6,19",M-M55
18807,10169,"BUSÓ ALÓS, PABLO",4:26:42,4:25:32,"6,19",M-M40
18808,27398,"MUÑOZ ZEGERS, LUZ MARÍA",4:26:43,4:26:39,"6,19",F-W55
18809,18240,"OBREO GARCÍA, ALFONSO EMILIANO",4:26:43,4:24:56,"6,19",M-M55
18810,22608,"PRAVIA CHIESA, JULIÁN",4:26:43,4:26:35,"6,19",M-SENIOR
18811,22807,"MILANS DEL BOSCH, ÁLVARO",4:26:44,4:26:24,"6,19",M-SENIOR
18812,21188,"DJERAHOVA, ELI",4:26:45,4:26:22,"6,19",F-W40
18813,20714,"QUILES, WANDA",4:26:46,4:26:32,"6,19",F-W55
18814,26865,"PAGÈS, CÉCILE",4:26:46,4:26:44,"6,19",F-W50
18815,27759,"GAUTHIER, ALAIN",4:26:47,4:26:20,"6,19",M-M50
18816,27342,"DECUYPER, RÉGIS",4:26:47,4:26:20,"6,19",M-M50
18817,8878,"FERRANDO DURÁN, MARIANO",4:26:50,4:24:35,"6,19",M-M40
18818,16955,"VUIJST, ELINE",4:26:50,4:25:11,"6,19",F-SENIOR
18819,16927,"VUIJST, PAUL",4:26:51,4:25:11,"6,19",M-M55
18820,28090,"PELOSI, GIULIA",4:26:51,4:26:48,"6,19",F-W50
18821,25587,"YOERIE, VERSCHUERE",4:26:51,4:25:46,"6,19",M-M35
18822,20957,"CABRERA, ALEJANDRA",4:26:51,4:26:47,"6,19",F-SENIOR
18823,24822,"MONTESINOS MUÑOZ, MARÍA TERESA",4:26:51,4:25:41,"6,19",F-W40
18824,19411,"HUERGA, CARLOS",4:26:52,4:26:03,"6,19",M-M35
18825,23771,"JANA, SALDEN",4:26:53,4:26:41,"6,19",F-SENIOR
18826,17176,"LÓPEZ PALOMARES, SALVADOR",4:26:54,4:26:20,"6,20",M-M40
18827,27035,"FRIGATO, STEFANO",4:26:55,4:26:10,"6,20",M-SENIOR
18828,25017,"MORA MURIE, VICENTE JOSE",4:26:56,4:25:48,"6,20",M-M40
18829,27610,"KEMPER, PAUL",4:26:57,4:26:47,"6,20",M-M50
18830,26036,"FANTON, MAURO",4:26:57,4:26:49,"6,20",M-M60
18831,27582,"MIRRA, SOPHIE",4:26:57,4:25:11,"6,20",F-W40
18832,21439,"RODRIGUEZ POZUELO, SATURNINO",4:26:58,4:26:10,"6,20",M-M60
18833,18160,"MATTHIEU, FELIDE",4:26:58,4:26:33,"6,20",M-M45
18834,25244,"WERKHOVEN, RICHARD",4:26:58,4:26:49,"6,20",M-M50
18835,28593,"CHARLES, SCHARPE",4:27:00,4:25:45,"6,20",M-M55
18836,22702,"POZO MASSÓ, MIGUEL",4:27:00,4:26:02,"6,20",M-M35
18837,24883,"MARTINEZ PEÑA, SERGIO",4:27:00,4:25:41,"6,20",M-M35
18838,26689,"CHATRY, AURÉLIE",4:27:00,4:25:46,"6,20",F-W45
18839,25771,"SOPHIE, CHARLES",4:27:00,4:26:07,"6,20",F-W45
18840,21899,"ORTEGA BORDES, LUIS",4:27:01,4:26:35,"6,20",M-M45
18841,26466,"GARZON DE LA GRANJA, JOAQUIN",4:27:01,4:26:30,"6,20",M-M40
18842,22010,"ROELOF THEO, HOUTTUIN",4:27:01,4:25:59,"6,20",M-M60
18843,20808,"ALONSO GRACIA, MANUEL",4:27:02,4:26:25,"6,20",M-M45
18844,19498,"ROUHANI, BABAK",4:27:03,4:26:16,"6,20",M-M40
18845,20363,"CERDÁN PUCHADES, BORJA",4:27:03,4:24:57,"6,20",M-SENIOR
18846,27607,"TARRE MOSER, JUAN ANDRES",4:27:04,4:25:42,"6,20",M-M45
18847,23187,"VIOLANTE, ANTONIETTA",4:27:05,4:25:47,"6,20",F-W40
18848,26802,"FERNANDEZ RODRIGUEZ, MARIA",4:27:05,4:25:59,"6,20",F-W45
18849,27599,"MURIEL, CARDONA",4:27:05,4:26:35,"6,20",F-W45
18850,28375,"BURECA, FABIO",4:27:06,4:27:03,"6,20",M-M55
18851,25883,"CALATRAVA RUIZ, FELIX",4:27:08,4:26:50,"6,20",M-M40
18852,26114,"MARTIN, PAUL",4:27:08,4:26:58,"6,20",M-SENIOR
18853,26285,"GEOFFRIAU, FRANÇOIS",4:27:08,4:26:22,"6,20",M-M55
18854,25728,"LAZARO CARRASCO DE LA FUENTE, JESUS",4:27:09,4:26:56,"6,20",M-M55
18855,21995,"GERHARD, FROEMEL",4:27:09,4:27:01,"6,20",M-M60
18856,17762,"VALENTINES PEREZ, CARLOS",4:27:10,4:25:55,"6,20",M-M40
18857,21185,"MUÑOZ GUILLEN, FRANCISCO",4:27:10,4:26:55,"6,20",M-M35
18858,25870,"MELERO GIMÉNEZ, ANTONIO",4:27:10,4:26:53,"6,20",M-M40
18859,17920,"ROVIRA CASANOVA, OSCAR",4:27:10,4:25:55,"6,20",M-M40
18860,28187,"COGNATA, GIUSEPPE",4:27:11,4:26:07,"6,20",M-M45
18861,21902,"FLAMAND, PASCAL",4:27:13,4:25:42,"6,20",M-M60
18862,2501,"PATEL, BANKIM",4:27:13,4:25:43,"6,20",M-M60
18863,25296,"OLIVARES DEL REY SANCHEZ, ESTEBAN",4:27:14,4:26:58,"6,20",M-M60
18864,28518,"GONZÁLEZ MORENO, CÉSAR",4:27:15,4:26:57,"6,20",M-M40
18865,21480,"ECKART, THOMAS",4:27:16,4:26:10,"6,20",M-M40
18866,15870,"MARTI LLIMERA, ELISEO",4:27:18,4:27:00,"6,20",M-M55
18867,20348,"AZNAR VELASCO, JUANJO",4:27:19,4:25:41,"6,20",M-M55
18868,1316,"SERVER, NACHO",4:27:19,4:27:02,"6,20",M-M50
18869,21765,"RODRÍGUEZ-BRONCHÚ FERRANDO, FRANCISCO",4:27:19,4:27:06,"6,20",M-M40
18870,15613,"AGLIOTI NICOLIS DI ROBILANT, VALENTINA",4:27:19,4:24:47,"6,20",F-W50
18871,25149,"BIOSCA MOLTO, JUAN JOSE",4:27:20,4:26:43,"6,20",M-M45
18872,21771,"CERVERA, ALEJANDRO",4:27:20,4:25:51,"6,20",M-M35
18873,15990,"SANTAMARÍA PASCUAL, JORGE",4:27:21,4:26:50,"6,20",M-M45
18874,25394,"ESPARZA CASTILLO, MERCEDES",4:27:21,4:26:51,"6,20",F-W35
18875,27837,"BRECHENMACHER, DAVID",4:27:22,4:27:12,"6,20",M-SENIOR
18876,4920,"ARNAU NAVARRO, ELISABET CAROLINA",4:27:22,4:26:48,"6,20",F-W50
18877,25384,"BIANCHETTI, FERNANDO",4:27:23,4:26:02,"6,20",M-M45
18878,23697,"OLAF, BISCHUR",4:27:23,4:27:00,"6,20",M-M50
18879,27455,"CHRISTIAN, REUTER",4:27:23,4:27:00,"6,20",M-M45
18880,17068,"MOSCICKI, PIOTR",4:27:23,4:26:36,"6,20",M-M35
18881,27274,"GODOY SUAREZ, MIRIAM",4:27:24,4:27:03,"6,20",F-W50
18882,15073,"ALBANO, GAETANO",4:27:24,4:26:55,"6,20",M-M55
18883,22423,"LEÑERO, RODRIGO",4:27:28,4:27:28,"6,20",M-SENIOR
18884,25115,"SORIANO FERRI, MARIOLA",4:27:29,4:27:23,"6,20",F-SENIOR
18885,25217,"GIMENEZ NUÑEZ, LUZ",4:27:29,4:26:57,"6,20",F-W50
18886,26749,"DE SAEDELEER, ISABELLE",4:27:30,4:26:10,"6,20",F-W60
18887,24139,"BASTIEN, VERONIQUE",4:27:30,4:26:10,"6,20",F-W50
18888,26143,"CAPRIS, LAURA",4:27:32,4:27:01,"6,20",F-W45
18889,25573,"ROALD, JANSSENS",4:27:32,4:26:00,"6,20",M-M40
18890,24331,"BREKKE, HEGE KRISTIN",4:27:32,4:26:07,"6,20",F-W50
18891,24962,"SALVADOR JIMENEZ, SERGIO",4:27:32,4:24:26,"6,20",M-M40
18892,22671,"MILANI, MONICA",4:27:33,4:26:53,"6,20",F-W50
18893,27513,"CEDILLO VALCARCE, JAVIER",4:27:35,4:27:08,"6,20",M-SENIOR
18894,28403,"VAN AMERONGEN, DANIELA",4:27:35,4:27:17,"6,20",F-W50
18895,19593,"BYSOUTH, RICHARD",4:27:35,4:26:45,"6,20",M-M55
18896,21849,"FERRI NAVARRO, JUAN JOSE",4:27:35,4:27:03,"6,20",M-M40
18897,24880,"SANTOS, LUCIANA",4:27:36,4:27:15,"6,21",F-W45
18898,17467,"CARRASCOSA PORRAS, JOSE ANTONIO",4:27:37,4:27:17,"6,21",M-M60
18899,23515,"BONARDI, CHIARA",4:27:38,4:27:29,"6,21",F-SENIOR
18900,27964,"SCRIVE, FABIEN",4:27:38,4:26:44,"6,21",M-M50
18901,20758,"LÓPEZ MARZAL, ALBERTO",4:27:38,4:27:13,"6,21",M-M45
18902,27564,"SYLVIE, MOZER",4:27:38,4:27:30,"6,21",F-W55
18903,25152,"HAO XIE, XIAOTONG",4:27:38,4:27:38,"6,21",F-W50
18904,23368,"VINKEN, MYLÈNE",4:27:39,4:27:24,"6,21",F-SENIOR
18905,14142,"TORREGROSA MORAGUES, CARLES",4:27:39,4:26:39,"6,21",M-SENIOR
18906,26330,"FLESCH, CHRISTOPH M.",4:27:40,4:26:47,"6,21",M-M65
18907,28132,"MARTÍN FERNÁNDEZ, AMAYA",4:27:40,4:26:54,"6,21",F-W50
18908,27222,"GARRIGOU, VINCENT",4:27:40,4:27:23,"6,21",M-M45
18909,27979,"MATAMOROS SÁNCHEZ, MAYTE",4:27:41,4:26:40,"6,21",F-W50
18910,24002,"MAS MATOSES, PACO",4:27:41,4:27:10,"6,21",M-M50
18911,26619,"DE WAZIÈRES, HECTOR",4:27:41,4:26:39,"6,21",M-SENIOR
18912,26545,"MARIEKE, MICHILS",4:27:42,4:27:15,"6,21",F-W40
18913,17217,"MARTÍN BESES, JUAN JOSÉ",4:27:43,4:27:10,"6,21",M-M40
18914,17262,"RUIZ LUCAS, RUBÉN",4:27:43,4:27:09,"6,21",M-M40
18915,22408,"SIMONNEAU, STEPHAN",4:27:44,4:27:20,"6,21",M-M40
18916,27941,"FLAMEY, JANA",4:27:45,4:27:03,"6,21",F-SENIOR
18917,8105,"MORENO ESTEBAN, ALEJANDRO",4:27:45,4:26:50,"6,21",M-M45
18918,27311,"COOK, ADAM",4:27:48,4:26:57,"6,21",M-SENIOR
18919,18526,"MARECKI, MARCIN",4:27:49,4:27:05,"6,21",M-M40
18920,22410,"GANUZA AMADOZ, MIKEL",4:27:49,4:26:56,"6,21",M-M50
18921,22547,"CARTUYVELS, TOM",4:27:52,4:26:45,"6,21",M-SENIOR
18922,26965,"GUY, MARCKELBACH",4:27:52,4:27:20,"6,21",M-M50
18923,1604,"SÁENZ MARTÍN, FERNANDO",4:27:52,4:27:05,"6,21",M-M50
18924,17671,"ARROYO GÓMEZ, NÉSTOR",4:27:52,4:26:57,"6,21",M-M35
18925,28226,"APARICIO FRAGA, JAIME",4:27:53,4:27:32,"6,21",M-M45
18926,25840,"MARTINEZ MODINO, JUAN ANTONIO",4:27:53,4:27:37,"6,21",M-M60
18927,16550,"SALLIET, FREDERIC",4:27:54,4:26:45,"6,21",M-M45
18928,24958,"PLA BATALLER, JORDI",4:27:55,4:26:29,"6,21",M-M40
18929,14887,"BERRYMAN, CRAIG",4:27:55,4:26:55,"6,21",M-M40
18930,21228,"MUSTIELES SERRANO, NICOLÁS",4:27:55,4:26:48,"6,21",M-M45
18931,27302,"DASGUPTA, INDRANI",4:27:55,4:26:49,"6,21",F-W50
18932,25768,"PEREZ NAVARRO, IRIDIANA",4:27:55,4:26:29,"6,21",F-W40
18933,26664,"MARIQUE, BENJAMIN",4:27:55,4:27:04,"6,21",M-M40
18934,21475,"TORRENT PÉREZ, JOAN",4:27:56,4:27:39,"6,21",M-M50
18935,25053,"CORRAL RUIZ, ESTHER",4:27:56,4:27:25,"6,21",F-W45
18936,22691,"VONDRASHEK, JANE",4:27:57,4:27:14,"6,21",F-SENIOR
18937,25521,"FERRE MICÓ, PACO",4:27:58,4:27:40,"6,21",M-M45
18938,27869,"CRUMP, GABRIELLE",4:27:58,4:27:22,"6,21",F-W45
18939,20578,"GARCIA RUBIO, JOSE MIGUEL",4:27:59,4:26:55,"6,21",M-M45
18940,18289,"SADAN, NOAM MENACHEM",4:27:59,4:26:37,"6,21",M-M45
18941,1611,"VINCENT, DE MONVAL",4:28:00,4:26:55,"6,21",M-M40
18942,18538,"MOLS, RICHARD",4:28:01,4:27:31,"6,21",M-M60
18943,21173,"GARDEÑES POTRONY, ELENA",4:28:01,4:27:55,"6,21",F-W45
18944,22530,"GONZÁLEZ MARTINO, LUIS",4:28:01,4:27:40,"6,21",M-M40
18945,27644,"VIDLUND, ELIN",4:28:01,4:26:11,"6,21",F-W40
18946,24626,"D ANDREA, CARMELA",4:28:01,4:27:17,"6,21",F-W40
18947,22722,"PRESA OLIVAN, DIEGO",4:28:02,4:26:38,"6,21",M-M45
18948,25601,"DITTY, ELAINE",4:28:03,4:27:53,"6,21",F-W50
18949,2402,"OREADI, DANIEL",4:28:04,4:26:42,"6,21",M-M45
18950,26459,"TRUSCHNEGG, SANDRA",4:28:04,4:27:39,"6,21",F-W45
18951,22555,"TRUSCHNEGG, HERIBERT",4:28:04,4:27:38,"6,21",M-M50
18952,20759,"MARTINEZ MUÑOZ, JAVIER",4:28:04,4:26:56,"6,21",M-M45
18953,27919,"ARAMA, BENJAMIN",4:28:04,4:26:29,"6,21",M-M35
18954,16445,"SÁNCHEZ-AGESTA MORENO, CARLOS",4:28:05,4:25:39,"6,21",M-M45
18955,20537,"ZACARÍAS CANO, JUAN",4:28:05,4:25:39,"6,21",M-M45
18956,22340,"MARTÍ GIL, BEATRIZ",4:28:06,4:27:59,"6,21",F-W40
18957,27734,"VAN DER MAST, WILLEM",4:28:06,4:26:53,"6,21",M-SENIOR
18958,27081,"MUÑOZ PÉREZ, ALBERTO",4:28:06,4:27:37,"6,21",M-M50
18959,16810,"VAÑO SANZ, IGNACIO",4:28:07,4:27:32,"6,21",M-M50
18960,21971,"SERRANO GONZÁLEZ, CHARO",4:28:08,4:27:38,"6,21",F-W55
18961,26861,"GARCÍA RARO, SALVA",4:28:09,4:27:57,"6,21",M-M35
18962,27566,"VALIENTE MARTINEZ, AITOR JAVIER",4:28:10,4:27:54,"6,21",M-SENIOR
18963,26962,"VICTOR, CLAUDOT",4:28:10,4:27:51,"6,21",M-SENIOR
18964,27565,"VALIENTE MARTINEZ, MIGUEL",4:28:10,4:27:55,"6,21",M-SENIOR
18965,26874,"CHAUDHRY, LUKE MOHAMMED",4:28:10,4:27:15,"6,21",M-SENIOR
18966,27568,"VALIENTE QUESADA, MIGUEL",4:28:10,4:27:55,"6,21",M-M55
18967,17860,"TIMONEN, HEIKKI",4:28:11,4:27:14,"6,21",M-M55
18968,28130,"GASPAR, BERNARD",4:28:12,4:28:12,"6,21",M-M55
18969,18025,"REYES GALLEGO, DAVID",4:28:12,4:25:06,"6,21",M-M45
18970,22373,"KYLLEVIK, ESPEN",4:28:13,4:26:17,"6,21",M-SENIOR
18971,26304,"HARO LÓPEZ, JORGE",4:28:13,4:25:08,"6,21",M-M45
18972,20740,"BELDA MARTÍNEZ, TONI",4:28:13,4:25:07,"6,21",M-M35
